Country,Job Title,Category,Salary,Currency,Exchange Rate,Salary(USD),SalaryRounded(USD)
France,Residential Property Manager,Real Estate,60000,EUR,0.93,64398.39,64398
France,Shopping Center Manager,Real Estate,86600,EUR,0.93,92948.34,92948
France,Town Planner,Real Estate,85500,EUR,0.93,91767.7,91768
France,Fitness Manager,Recreation and Sports,71200,EUR,0.93,76419.42,76419
France,Head Coach,Recreation and Sports,66200,EUR,0.93,71052.89,71053
France,Recreation Director,Recreation and Sports,78900,EUR,0.93,84683.88,84684
France,Recreation Manager,Recreation and Sports,79600,EUR,0.93,85435.19,85435
France,Sports Manager,Recreation and Sports,79800,EUR,0.93,85649.85,85650
France,Account Manager,Sales Retail and Wholesale,50100,EUR,0.93,53772.65,53773
France,Area Manager,Sales Retail and Wholesale,62600,EUR,0.93,67188.98,67189
France,Area Sales Director,Sales Retail and Wholesale,92600,EUR,0.93,99388.18,99388
France,Area Sales Manager,Sales Retail and Wholesale,81000,EUR,0.93,86937.82,86938
France,Branch Manager,Sales Retail and Wholesale,60500,EUR,0.93,64935.04,64935
France,Branch Supervisor,Sales Retail and Wholesale,47200,EUR,0.93,50660.06,50660
France,Commercial Sales Manager,Sales Retail and Wholesale,74300,EUR,0.93,79746.67,79747
France,Corporate Sales Manager,Sales Retail and Wholesale,73100,EUR,0.93,78458.7,78459
France,Depot Manager,Sales Retail and Wholesale,51500,EUR,0.93,55275.28,55275
France,Depot Supervisor,Sales Retail and Wholesale,51300,EUR,0.93,55060.62,55061
France,Deputy Sales Manager,Sales Retail and Wholesale,57200,EUR,0.93,61393.13,61393
France,Director of Sales,Sales Retail and Wholesale,95400,EUR,0.93,102393.43,102393
France,Distribution Director,Sales Retail and Wholesale,61500,EUR,0.93,66008.35,66008
France,District Leader,Sales Retail and Wholesale,49400,EUR,0.93,53021.34,53021
France,District Manager,Sales Retail and Wholesale,60200,EUR,0.93,64613.05,64613
France,District Sales Manager,Sales Retail and Wholesale,58600,EUR,0.93,62895.76,62896
France,External Sales Account Manager,Sales Retail and Wholesale,55700,EUR,0.93,59783.17,59783
France,Global Wholesale Manager,Sales Retail and Wholesale,107300,EUR,0.93,115165.78,115166
France,Head of Direct Sales,Sales Retail and Wholesale,73100,EUR,0.93,78458.7,78459
France,Head of Retail,Sales Retail and Wholesale,70600,EUR,0.93,75775.43,75775
France,Inside Sales Executive,Sales Retail and Wholesale,49800,EUR,0.93,53450.66,53451
France,Internal Sales Manager,Sales Retail and Wholesale,55700,EUR,0.93,59783.17,59783
France,Inventory Manager,Sales Retail and Wholesale,54700,EUR,0.93,58709.86,58710
France,Key Account Manager,Sales Retail and Wholesale,54100,EUR,0.93,58065.88,58066
France,National Account Manager,Sales Retail and Wholesale,73100,EUR,0.93,78458.7,78459
France,National Customer Solution Specialist,Sales Retail and Wholesale,60600,EUR,0.93,65042.37,65042
France,National Sales Manager,Sales Retail and Wholesale,105200,EUR,0.93,112911.84,112912
France,Project Development Manager,Sales Retail and Wholesale,59800,EUR,0.93,64183.73,64184
France,Project Manager,Sales Retail and Wholesale,63100,EUR,0.93,67725.64,67726
France,Project Sales Executive,Sales Retail and Wholesale,59500,EUR,0.93,63861.73,63862
France,Purchasing and Sales Executive,Sales Retail and Wholesale,86100,EUR,0.93,92411.68,92412
France,Regional Sales Director,Sales Retail and Wholesale,99700,EUR,0.93,107008.65,107009
France,Regional Sales Manager,Sales Retail and Wholesale,99700,EUR,0.93,107008.65,107009
France,Relationship Manager,Sales Retail and Wholesale,68900,EUR,0.93,73950.81,73951
France,Retail Operations Manager,Sales Retail and Wholesale,57400,EUR,0.93,61607.79,61608
France,Retail Store Manager,Sales Retail and Wholesale,63000,EUR,0.93,67618.31,67618
France,Revenue Manager,Sales Retail and Wholesale,55700,EUR,0.93,59783.17,59783
France,Sales Account Manager,Sales Retail and Wholesale,66100,EUR,0.93,70945.56,70946
France,Sales Admin Executive,Sales Retail and Wholesale,77300,EUR,0.93,82966.59,82967
France,Sales Administration Manager,Sales Retail and Wholesale,73100,EUR,0.93,78458.7,78459
France,Sales Analyst,Sales Retail and Wholesale,55700,EUR,0.93,59783.17,59783
France,Sales Director,Sales Retail and Wholesale,88500,EUR,0.93,94987.62,94988
France,Sales Executive,Sales Retail and Wholesale,61800,EUR,0.93,66330.34,66330
France,Sales Manager,Sales Retail and Wholesale,85400,EUR,0.93,91660.37,91660
France,Sales Planner,Sales Retail and Wholesale,51600,EUR,0.93,55382.61,55383
France,Sales Planning Analyst,Sales Retail and Wholesale,51400,EUR,0.93,55167.95,55168
France,Sales Specialist,Sales Retail and Wholesale,49400,EUR,0.93,53021.34,53021
France,Sales Supervisor,Sales Retail and Wholesale,47100,EUR,0.93,50552.73,50553
France,Sales Support Manager,Sales Retail and Wholesale,51500,EUR,0.93,55275.28,55275
France,Sales Team Leader,Sales Retail and Wholesale,48300,EUR,0.93,51840.7,51841
France,Sales Trainer,Sales Retail and Wholesale,53500,EUR,0.93,57421.89,57422
France,Securities Sales Agent,Sales Retail and Wholesale,55700,EUR,0.93,59783.17,59783
France,Shop Manager,Sales Retail and Wholesale,54100,EUR,0.93,58065.88,58066
France,Store Manager,Sales Retail and Wholesale,61700,EUR,0.93,66223.01,66223
France,Territory Sales Manager,Sales Retail and Wholesale,75800,EUR,0.93,81356.63,81357
France,Territory Sales Representative,Sales Retail and Wholesale,47500,EUR,0.93,50982.06,50982
France,Trade Marketing Officer,Sales Retail and Wholesale,51400,EUR,0.93,55167.95,55168
France,Treasury Officer,Sales Retail and Wholesale,51800,EUR,0.93,55597.27,55597
France,Vice President Sales,Sales Retail and Wholesale,74300,EUR,0.93,79746.67,79747
France,Algorithm Developer,Science and Technical Services,63200,EUR,0.93,67832.97,67833
France,Analytical Chemist,Science and Technical Services,89300,EUR,0.93,95846.27,95846
France,Anthropologist,Science and Technical Services,68800,EUR,0.93,73843.48,73843
France,Archeologist,Science and Technical Services,59800,EUR,0.93,64183.73,64184
France,Astronomer,Science and Technical Services,107300,EUR,0.93,115165.78,115166
France,Atmospheric and Space Scientist,Science and Technical Services,92200,EUR,0.93,98958.85,98959
France,Behavior Analyst,Science and Technical Services,58500,EUR,0.93,62788.43,62788
France,Behavior Intervention Specialist,Science and Technical Services,69100,EUR,0.93,74165.48,74165
France,Behavior Specialist,Science and Technical Services,61800,EUR,0.93,66330.34,66330
France,Biochemist,Science and Technical Services,97600,EUR,0.93,104754.71,104755
France,Biofuels Production Manager,Science and Technical Services,67800,EUR,0.93,72770.18,72770
France,Biologist,Science and Technical Services,107300,EUR,0.93,115165.78,115166
France,Biomedical Scientist,Science and Technical Services,105200,EUR,0.93,112911.84,112912
France,Biophysicist,Science and Technical Services,100400,EUR,0.93,107759.97,107760
France,Chemist,Science and Technical Services,97400,EUR,0.93,104540.05,104540
France,Chief Technologist,Science and Technical Services,86600,EUR,0.93,92948.34,92948
France,Climate Change Analyst,Science and Technical Services,64100,EUR,0.93,68798.94,68799
France,Clinical Laboratory Scientist,Science and Technical Services,105800,EUR,0.93,113555.82,113556
France,Computer Scientist,Science and Technical Services,74600,EUR,0.93,80068.66,80069
France,Conservation Scientist,Science and Technical Services,81200,EUR,0.93,87152.48,87152
France,Data Science Specialist,Science and Technical Services,63000,EUR,0.93,67618.31,67618
France,Data Scientist,Science and Technical Services,78200,EUR,0.93,83932.56,83933
France,DNA Analyst,Science and Technical Services,97400,EUR,0.93,104540.05,104540
France,Ecologist,Science and Technical Services,74200,EUR,0.93,79639.34,79639
France,Economic Development Specialist,Science and Technical Services,74100,EUR,0.93,79532.01,79532
France,Food Scientist,Science and Technical Services,64900,EUR,0.93,69657.59,69658
France,Forensic Scientist,Science and Technical Services,81000,EUR,0.93,86937.82,86938
France,Genomics Scientist,Science and Technical Services,105800,EUR,0.93,113555.82,113556
France,Geographer,Science and Technical Services,54100,EUR,0.93,58065.88,58066
France,Geologist,Science and Technical Services,83300,EUR,0.93,89406.43,89406
France,Geomatics Scientist,Science and Technical Services,85100,EUR,0.93,91338.38,91338
France,Geospatial Information Scientist and Technologist,Science and Technical Services,78200,EUR,0.93,83932.56,83933
France,Global Technical Lead,Science and Technical Services,103600,EUR,0.93,111194.55,111195
France,Hydrologist,Science and Technical Services,64600,EUR,0.93,69335.6,69336
France,Industrial Ecologist,Science and Technical Services,68900,EUR,0.93,73950.81,73951
France,Intelligence Analyst,Science and Technical Services,56900,EUR,0.93,61071.14,61071
France,Knowledge Management Specialist,Science and Technical Services,51800,EUR,0.93,55597.27,55597
France,Lab Manager,Science and Technical Services,73100,EUR,0.93,78458.7,78459
France,Laboratory Manager,Science and Technical Services,72700,EUR,0.93,78029.38,78029
France,Life Sciences Analyst,Science and Technical Services,66100,EUR,0.93,70945.56,70946
France,Life Scientist,Science and Technical Services,83700,EUR,0.93,89835.75,89836
France,Marine Architect,Science and Technical Services,64300,EUR,0.93,69013.6,69014
France,Marine Biologist,Science and Technical Services,68500,EUR,0.93,73521.49,73521
France,Materials Scientist,Science and Technical Services,74300,EUR,0.93,79746.67,79747
France,Mathematician,Science and Technical Services,77100,EUR,0.93,82751.93,82752
France,Medical Scientist,Science and Technical Services,103600,EUR,0.93,111194.55,111195
France,Metallurgist,Science and Technical Services,76000,EUR,0.93,81571.29,81571
France,Meteorologist,Science and Technical Services,74100,EUR,0.93,79532.01,79532
France,Microbiologist,Science and Technical Services,105800,EUR,0.93,113555.82,113556
France,Natural Language Processing Researcher,Science and Technical Services,66700,EUR,0.93,71589.54,71590
France,Natural Resource Specialist,Science and Technical Services,58200,EUR,0.93,62466.44,62466
France,Natural Resources Analyst,Science and Technical Services,60600,EUR,0.93,65042.37,65042
France,Natural Sciences Manager,Science and Technical Services,91700,EUR,0.93,98422.2,98422
France,Nuclear Engineer,Science and Technical Services,105200,EUR,0.93,112911.84,112912
France,Physical Scientist,Science and Technical Services,78700,EUR,0.93,84469.22,84469
France,Physicist,Science and Technical Services,102700,EUR,0.93,110228.57,110229
France,Political Scientist,Science and Technical Services,77300,EUR,0.93,82966.59,82967
France,Product Development Scientist,Science and Technical Services,83700,EUR,0.93,89835.75,89836
France,Quantitative Research Analyst,Science and Technical Services,68400,EUR,0.93,73414.16,73414
France,Quantitative Researcher,Science and Technical Services,67900,EUR,0.93,72877.51,72878
France,Radiation Protection Specialist,Science and Technical Services,54300,EUR,0.93,58280.54,58281
France,Research Scientist,Science and Technical Services,74600,EUR,0.93,80068.66,80069
France,Scientific Programmer,Science and Technical Services,63700,EUR,0.93,68369.62,68370
France,Scientist,Science and Technical Services,70000,EUR,0.93,75131.45,75131
France,Social Scientist,Science and Technical Services,79000,EUR,0.93,84791.21,84791
France,Sociologist,Science and Technical Services,76000,EUR,0.93,81571.29,81571
France,Soil Scientist,Science and Technical Services,63200,EUR,0.93,67832.97,67833
France,Statistician,Science and Technical Services,69600,EUR,0.93,74702.13,74702
France,Team Leader,Science and Technical Services,62600,EUR,0.93,67188.98,67189
France,Technical Manager,Science and Technical Services,66200,EUR,0.93,71052.89,71053
France,Technical Service Director,Science and Technical Services,92100,EUR,0.93,98851.52,98852
France,Technical Services Regulatory Affairs Specialist,Science and Technical Services,47500,EUR,0.93,50982.06,50982
France,Technical Services Research and Development Manager,Science and Technical Services,107300,EUR,0.93,115165.78,115166
France,Technical Services Research Associate,Science and Technical Services,53600,EUR,0.93,57529.23,57529
France,Technical Services Research Coordinator,Science and Technical Services,51800,EUR,0.93,55597.27,55597
France,Water Ecologist,Science and Technical Services,86600,EUR,0.93,92948.34,92948
France,Wildlife Biologist,Science and Technical Services,70000,EUR,0.93,75131.45,75131
France,Academic Advisor,Teaching / Education,50700,EUR,0.93,54416.64,54417
France,Academic Coach,Teaching / Education,47400,EUR,0.93,50874.73,50875
France,Academic Manager,Teaching / Education,60400,EUR,0.93,64827.71,64828
France,Achievement Coach,Teaching / Education,52000,EUR,0.93,55811.94,55812
France,Assistant School Principal,Teaching / Education,49700,EUR,0.93,53343.33,53343
France,Biochemistry Professor,Teaching / Education,70800,EUR,0.93,75990.1,75990
France,Careers Advisor,Teaching / Education,51800,EUR,0.93,55597.27,55597
France,Careers Consultant,Teaching / Education,49200,EUR,0.93,52806.68,52807
France,Clinical School Psychologist,Teaching / Education,58600,EUR,0.93,62895.76,62896
France,College Aide,Teaching / Education,49800,EUR,0.93,53450.66,53451
France,College and Career Readiness Specialist,Teaching / Education,49300,EUR,0.93,52914.01,52914
France,College Dean,Teaching / Education,94900,EUR,0.93,101856.78,101857
France,College President,Teaching / Education,87800,EUR,0.93,94236.31,94236
France,Creative Writing Trainer,Teaching / Education,49300,EUR,0.93,52914.01,52914
France,Credit Counselor,Teaching / Education,50700,EUR,0.93,54416.64,54417
France,Curriculum Coordinator,Teaching / Education,47800,EUR,0.93,51304.05,51304
France,Curriculum Developer,Teaching / Education,53300,EUR,0.93,57207.23,57207
France,Curriculum Specialist,Teaching / Education,50300,EUR,0.93,53987.31,53987
France,Dean of Faculty,Teaching / Education,90900,EUR,0.93,97563.56,97564
France,Director of Learning Technology,Teaching / Education,53800,EUR,0.93,57743.89,57744
France,Economics Lecturer,Teaching / Education,70600,EUR,0.93,75775.43,75775
France,Education Assistant Director,Teaching / Education,53300,EUR,0.93,57207.23,57207
France,Education Assistant Professor,Teaching / Education,57800,EUR,0.93,62037.11,62037
France,Education Consultant,Teaching / Education,49700,EUR,0.93,53343.33,53343
France,Education Consultant,Teaching / Education,56400,EUR,0.93,60534.48,60534
France,Education Counselor,Teaching / Education,46900,EUR,0.93,50338.07,50338
France,Education Director,Teaching / Education,73700,EUR,0.93,79102.68,79103
France,Education Program Specialist,Teaching / Education,51800,EUR,0.93,55597.27,55597
France,Education Researcher,Teaching / Education,55500,EUR,0.93,59568.51,59569
France,Education Services Facilitator,Teaching / Education,47600,EUR,0.93,51089.39,51089
France,Educational Psychologist,Teaching / Education,63100,EUR,0.93,67725.64,67726
France,Engineering Lecturer,Teaching / Education,66200,EUR,0.93,71052.89,71053
France,Engineering Teacher,Teaching / Education,58200,EUR,0.93,62466.44,62466
France,Faculty Assistant,Teaching / Education,51800,EUR,0.93,55597.27,55597
France,Head of Mathematics Department,Teaching / Education,55600,EUR,0.93,59675.84,59676
France,Head of School,Teaching / Education,66000,EUR,0.93,70838.23,70838
France,Law Teacher,Teaching / Education,54200,EUR,0.93,58173.21,58173
France,Learning Designer,Teaching / Education,46700,EUR,0.93,50123.41,50123
France,Lecturer,Teaching / Education,68200,EUR,0.93,73199.5,73200
France,Math Lecturer,Teaching / Education,69400,EUR,0.93,74487.47,74487
France,Nursery Manager,Teaching / Education,58600,EUR,0.93,62895.76,62896
France,Paraprofessional,Teaching / Education,51500,EUR,0.93,55275.28,55275
France,Post Doctoral Researcher,Teaching / Education,58800,EUR,0.93,63110.42,63110
France,Principal,Teaching / Education,58700,EUR,0.93,63003.09,63003
France,Professor - Accounting,Teaching / Education,69800,EUR,0.93,74916.79,74917
France,Professor - Architecture,Teaching / Education,72400,EUR,0.93,77707.39,77707
France,Professor - Biology,Teaching / Education,73100,EUR,0.93,78458.7,78459
France,Professor - Business Administration,Teaching / Education,71100,EUR,0.93,76312.09,76312
France,Professor - Chemical Engineering,Teaching / Education,73300,EUR,0.93,78673.36,78673
France,Professor - Chemistry,Teaching / Education,73100,EUR,0.93,78458.7,78459
France,Professor - Civil Engineering,Teaching / Education,69800,EUR,0.93,74916.79,74917
France,Professor - Communication,Teaching / Education,70800,EUR,0.93,75990.1,75990
France,Professor - Computer Science,Teaching / Education,69700,EUR,0.93,74809.46,74809
